,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.603230293768,31.593440707346,31.593440707346,31.5925323407575,31.5927515730644,31.5929158968837,31.5929891820139,31.5929949502822,31.5929891820139,31.5929895940331,31.5929894910283,31.5929891820139,31.5929891905976,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0358114102562,31.7247459138044,31.5623646951245,31.583651120924,31.5921732190829,31.5916662237777,31.5915817245602,31.5926254143252,31.5929661089409,31.5930122550869,31.5929888386646,31.5929887013249,31.5929891820139,31.5929891820139,31.5929892335163,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0555619058486,32.0358114102562,31.8688183804646,31.7171560447069,31.5836515051299,31.5857241410413,31.5896382425568,31.5896382425568,31.5926016553729,31.5929661089409,31.593104547379,31.5929661089409,31.5929814909896,31.5929825193207,31.5929859270625,31.5929891820139,31.5929891820139,31.5929891884517,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.07747340227,32.0594618883433,32.0477789572479,32.0379874308682,31.8851825379991,31.6450339153614,31.5908922043702,31.5956253641896,31.5944502619778,31.5943504933216,31.5943504933216,31.5936583011313,31.5935276858844,31.5929661089409,31.5929699544531,31.5929737999652,31.592982260092,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0912625065981,32.0850060950672,32.079600856472,32.0576355314826,32.038720676739,32.013130986949,31.830797421608,31.5817487728728,31.5836945564351,31.6025001239833,31.5990627440865,31.5990627440865,31.5971945291277,31.5960665169168,31.5939166000681,31.5929661089409,31.5929661089409,31.5929699544531,31.5929820403485,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891762326,31.5929891820139,31.592989175269,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1155780298787,32.0996231634089,32.0891582613181,32.0667656672327,32.0571436154668,32.0359655449502,32.0331507738896,31.8666988184517,31.5834461364725,31.5899165591606,31.5961858766133,31.6027523306627,31.6026823988188,31.5990627440865,31.597090178299,31.5952653697213,31.5929661089409,31.5932665117257,31.5930094769996,31.5929807218871,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891291559,31.5929891415445,31.5929891625074,31.59298917392,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1386069055763,32.1356960869602,32.1127014868502,32.0886322102903,32.0682329332153,32.0563367550113,32.054382874647,32.042095157097,31.9466210834294,31.7512446517944,31.5784246574214,31.6032146850905,31.6164878101158,31.6032856746076,31.5990627440865,31.5990627440865,31.5968111511201,31.5950650829224,31.5929661089409,31.5929661089409,31.5929782607594,31.5929891820139,31.5929879679308,31.5929889391973,31.592989101075,31.5929891345013,31.5929891482894,31.5929891668709,31.5929891761234,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,32.1523773786798,32.1433001545557,32.1506295353074,32.1460516536276,32.1170475454962,32.087030630337,32.0710217803801,32.0582653489886,32.0455046574032,32.040169103835,32.0342442458528,31.8068056210162,31.603800092551,31.629760935141,31.6101995702994,31.6033923433966,31.5990627440865,31.5991658297843,31.5990627440865,31.5964919192708,31.5944852893959,31.5929661089409,31.5929732231384,31.592980683432,31.5929891820139,31.5929891820139,31.5929891319089,31.5929891550343,31.5929891600504,31.592989160655,31.5929891714075,31.5929891778897,31.5929891793295,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,32.1642575519508,32.1533732734839,32.1485785347289,32.1459351760942,32.1448517270783,32.1137733989894,32.0700060495247,32.0655635566456,32.0613503276365,32.0437299069695,32.0204684766263,32.0008887028092,31.8353917601907,31.6768549440333,31.616780513846,31.6096118561113,31.5990627440865,31.5996812582736,31.5990627440865,31.5990774706147,31.5990627440865,31.5954047629991,31.5929661089409,31.5929661089409,31.5929755901885,31.5929833533162,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891730207,31.5929891668379,31.5929891692788,31.592989172045,31.5929891773162,31.5929891803921,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,32.1554944252513,32.1567178420343,32.1553878972695,32.1540122841497,32.1518688816519,32.1502876782225,32.1119958674951,32.0829160401334,32.0714896286551,32.0619194540595,32.0646182182759,32.0283852947056,32.0285516040814,31.8535134917543,31.6784753794272,31.6787992514805,31.6346500141008,31.5990627440865,31.5990627440865,31.5990627440865,31.5990627440865,31.5990627440865,31.5959273317259,31.5929661089409,31.5929661089409,31.5929661089409,31.5929799527847,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891779857,31.5929891718304,31.5929891668379,31.592989169859,31.5929891737394,31.5929891796651,31.5929891798917,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,32.152229936942,32.1544067769435,32.1538919829843,32.1532819307092,32.1521828435999,32.1514009901522,32.1514502884517,32.1153356206429,32.0724634215602,32.0698573782907,32.0568271619434,32.0432502600805,32.0368010409121,31.9290186474684,31.7986015769752,31.7489582630094,31.7401702450083,31.6645116788955,31.5990627440865,31.5990627440865,31.5990627440865,31.5990627440865,31.5990627440865,31.5955665104622,31.5929661089409,31.5929661089409,31.5929661089409,31.5929804472077,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891749548,31.5929891668379,31.5929891668379,31.5929891705482,31.5929891732515,31.592989175708,31.5929891783421,31.5929891820139,31.5929891815152,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,32.1431752905183,32.155551989919,32.1525212020778,32.151748425435,32.1515773641534,32.1485432046574,32.1513901960562,32.1523036961756,32.1188476578278,32.0824203152767,32.0530277021756,32.0462619128641,32.038173098667,32.0160275519999,31.8953400319757,31.7412499718502,31.7408607517289,31.7394797382878,31.7032097063084,31.6603570152181,31.6226374637525,31.5990627440865,31.5990627440865,31.5981278082012,31.5960144265137,31.5929661089409,31.593242527131,31.5930107357213,31.5929834137457,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891788522,31.5929891732666,31.5929891668379,31.5929891668379,31.5929891690597,31.5929891700447,31.5929891760293,31.5929891790216,31.5929891811412,31.5929891788728,31.5929891820139,31.5929891812117,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,32.1487907195473,32.1523815865555,32.1507349586087,32.1500447239728,32.1507661219917,32.1509270438705,32.1535471379738,32.1543943018138,32.1498140638962,32.1216039789566,32.1018778404778,32.0535134899216,32.0357541856939,32.0196920261398,32.0214622623578,31.8783233695628,31.7412358346789,31.7416533291428,31.7410741048063,31.7405110620825,31.7405110620825,31.646655696501,31.5990627440865,31.5990627440865,31.5990627440865,31.5968247561231,31.5948967100703,31.5929661089409,31.5929704351421,31.5929831486245,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891782199,31.5929891730441,31.5929891668379,31.5929891668379,31.5929891692745,31.5929891707673,31.5929891725551,31.5929891724807,31.5929891742077,31.5929891755963,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,32.1491651588103,32.1514346028051,32.1531247848366,32.1524929459313,32.1502067608003,32.149521827617,32.1492956034874,32.1493800090117,32.1496027817783,32.1432525570953,32.130950311706,32.0941618045062,32.0547295537322,32.0277726988354,32.0143646115655,32.0025649050265,31.880225436239,31.7454976247875,31.7481180058403,31.7409793431534,31.7434995405264,31.7058961021945,31.6503044822515,31.5990627440865,31.5990627440865,31.5990627440865,31.5990627440865,31.5954047629991,31.5929661089409,31.5929661089409,31.5929729827939,31.59298236515,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891778405,31.5929891724979,31.5929891668379,31.5929891668379,31.5929891673252,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891715097,31.5929891729083,31.5929891742091,31.5929891743949,31.5929891756854,31.592989177641,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891794433,31.5929891820139,31.5929891820139,31.5929891786783,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,32.1415875266305,32.1399620275144,32.1564732853744,32.1595653950338,32.152379813769,32.149738065486,32.1474637488112,32.1477325525161,32.1452526102368,32.1441032132556,32.1505053634934,32.1450464418624,32.0913383197976,32.0514110148867,32.033445606526,32.0155391808565,32.0072340471949,31.8611834024142,31.7633579433885,31.7567237362578,31.7544221305074,31.7287067852027,31.6618802827234,31.5990627440865,31.6054679613571,31.5990627440865,31.5990627440865,31.5990627440865,31.5959273317259,31.5929661089409,31.5929661089409,31.5929661089409,31.5929799527847,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891759435,31.5929891711739,31.5929891668379,31.5929891668379,31.5929891669075,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.59298917195,31.5929891729083,31.5929891742091,31.5929891731251,31.5929891737523,31.5929891729083,31.5929891729083,31.5929891729083,31.5929891735406,31.5929891770094,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,32.1484221365594,32.135635393567,32.1506521923576,32.1503778707393,32.1571154002388,32.1464172870859,32.1471409149664,32.147403061217,32.1494254795546,32.1492763482867,32.1536836503878,32.1403224399288,32.1016454895384,32.0717307920924,32.0288825997778,31.9985713937133,31.9465841679345,31.8566673949681,31.7682204578486,31.7651822869025,31.765563312111,31.747732249238,31.6737098545364,31.5990627440865,31.5990627440865,31.5990627440865,31.5990627440865,31.5990627440865,31.5954918577869,31.5929661089409,31.5929661089409,31.5929661089409,31.5929779750927,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891812551,31.5929891820139,31.5929891729083,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668466,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891706319,31.5929891749756,31.5929891794846,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,32.180989304513,32.1504665567302,32.1418920104014,32.1447244828385,32.1502446932863,32.1496569867852,32.1476155941242,32.1459038865506,32.1461057862277,32.1470763099506,32.1488949730275,32.1498648839155,32.1514959801164,32.1102628106347,32.0515561169883,32.0259716704827,31.9799240933811,31.9915882534209,31.8619655775269,31.7484202655412,31.7693908970132,31.7953595525521,31.7804614323316,31.6831959521314,31.5990627440865,31.5990627440865,31.5990627440865,31.5990627440865,31.5980300487455,31.5957438105659,31.5929661089409,31.5929661089409,31.5929661089409,31.5929796231694,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891725831,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891673799,31.5929891668379,31.5929891668379,31.5929891762651,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,32.1965454687753,32.1959558880334,32.1650626844474,32.1283829349192,32.1500650483247,32.1532334571235,32.1461321078831,32.1446657976404,32.1438923718435,32.1454598774013,32.1435149120606,32.1465300418292,32.1509394060461,32.1531924721029,32.1231073061643,32.0804345670499,32.0025029918224,31.994170809036,31.9449315158557,31.869621708926,31.8075579564151,31.79003634604,31.7712058372057,31.7879104924418,31.6785653562435,31.5990627440865,31.5990627440865,31.5990627440865,31.5990627440865,31.5990627440865,31.5954047629991,31.5929661089409,31.5929661089409,31.5929700172369,31.5929786696393,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891812822,31.5929891774103,31.5929891706319,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891672308,31.5929891668379,31.5929891759435,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,32.2012854159186,32.1857135145547,32.1688062081289,32.1682950582984,32.1593422130707,32.147773939528,32.1434592001709,32.1456220330574,32.1448508317831,32.1454812354851,32.1491373847683,32.1474932552971,32.1648898618108,32.1525762589966,32.1493884417318,32.0861751854188,32.0261759087357,31.9554824978226,31.9226019583904,31.8504550855792,31.8294530586783,31.7694501596328,31.7304258583693,31.7058319804283,31.6587045572562,31.5990627440865,31.5990627440865,31.5990627440865,31.5990627440865,31.5990627440865,31.5959273317259,31.5929661089409,31.5929661089409,31.5929661089409,31.5929799527847,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.592989176892,31.5929891718514,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891671631,31.5929891691143,31.5929891749713,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,32.1899756602251,32.1868286614006,32.1812461625135,32.1704577901231,32.1532436904543,32.1402924884832,32.1467226584169,32.1418930616401,32.1410586483386,32.1447834941491,32.146137706706,32.1460733051687,32.1474260463774,32.1513391192051,32.153611919973,32.1463244661892,32.1164029156733,32.0450648859841,31.9891726937618,31.926535512069,31.8303461340405,31.7964499686155,31.7146371325647,31.6237534684148,31.6647927244216,31.6353476722546,31.5990627440865,31.5990627440865,31.5990627440865,31.5990627440865,31.5990627440865,31.5954918577869,31.5929661089409,31.5929661089409,31.5929661089409,31.5929779750927,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891813737,31.5929891820139,31.5929891729083,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.592989174995,31.5929891820139,31.5929891817632,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,32.1937753640454,32.1997992751585,32.1836595923961,32.1715792408941,32.1677222279437,32.1670562181967,32.1536022365848,32.1475642328082,32.1398538950494,32.1433722153227,32.1430984228875,32.1457951460781,32.1488828014794,32.1507331462191,32.1581411252262,32.1499115054306,32.1526241666512,32.1192014366786,32.0674604830244,32.0070583937098,31.9293476879746,31.8753289942589,31.7470082048164,31.5966665705206,31.62388977147,31.6442730964182,31.625942842753,31.5990627440865,31.5990627440865,31.5990627440865,31.5990627440865,31.5980300487455,31.5957438105659,31.5929661089409,31.5929661089409,31.5929661089409,31.5929796231694,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891725831,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891675176,31.5929891695569,31.5929891761362,31.5929891802592,31.5929891817632,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,
31,,,,,,,,,,,,,,32.1994984866799,32.1915511567525,32.1849447723232,32.1766644496978,32.1658299006779,32.156543605906,32.1530066848636,32.14601942692,32.1415270655925,32.1406971128805,32.1418250134146,32.1440633039329,32.147558279305,32.1510164839499,32.1523312206716,32.1504531183045,32.135008520098,32.123750513919,32.0702001311583,32.0200701977438,31.9171642415453,31.8691053366673,31.6915807569856,31.5695796726264,31.6130936607057,31.6442730964182,31.6216679202523,31.5990627440865,31.5990627440865,31.5990627440865,31.5990627440865,31.5990627440865,31.5954047629991,31.5929661089409,31.5929661089409,31.5929700172369,31.5929786696393,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891812822,31.5929891774103,31.5929891706319,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891672457,31.5929891681974,31.5929891719036,31.5929891772767,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,,
32,,,,,,,,,,,,,32.2022110716429,32.1981621698652,32.2114918826151,32.1778602612696,32.1652783816059,32.1655379520562,32.1562571291228,32.1527957607619,32.1407645317073,32.1390410079923,32.138566510675,32.1382927721097,32.1439724887492,32.146576482812,32.1494263812196,32.1523389667434,32.1513022962797,32.1528163233104,32.1153921537517,32.0910663802759,32.0176014901634,31.9034932270898,31.763318964753,31.6693722442835,31.5694317235568,31.6123622582174,31.6442730964182,31.6211027908482,31.5990627440865,31.5990627440865,31.5990627440865,31.5990627440865,31.5990627440865,31.5959273317259,31.5929661089409,31.5929661089409,31.5929661089409,31.5929799527847,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.592989176892,31.5929891718514,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668379,31.5929891668961,31.5929891674625,31.5929891693843,31.592989172737,31.5929891768253,31.5929891804348,31.5929891817131,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,31.5929891820139,,,,,,,,,,,,
